date,geography,geography code,Proficiency in English language: Main language is English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales),Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English very well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Can speak English well,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English,Proficiency in English language: Main language is not English (English or Welsh in Wales): Cannot speak English well,Proficiency in English language: Total: All usual residents aged 3 years and over
2021,Lambeth 010C,E01003094,1247,199,92,56,7,44,1446
2021,Lambeth 012E,E01003095,1429,173,98,56,3,16,1602
2021,Lambeth 010D,E01003096,1720,334,154,106,16,58,2054
2021,Lambeth 006A,E01003097,1218,308,131,108,15,54,1526
2021,Lambeth 005A,E01003098,1187,245,118,68,11,48,1432
2021,Lambeth 005B,E01003099,1315,343,157,95,22,69,1658
2021,Lambeth 005C,E01003100,1603,373,221,108,9,35,1976
2021,Lambeth 003A,E01003101,1110,294,132,101,9,52,1404
2021,Lambeth 004A,E01003102,1344,332,190,100,5,37,1676
2021,Lambeth 004C,E01003104,1293,396,201,110,25,60,1689
2021,Lambeth 003B,E01003105,1325,336,157,105,11,63,1661
2021,Lambeth 003C,E01003106,1802,282,174,70,9,29,2084
2021,Lambeth 003D,E01003107,1575,240,128,60,8,44,1815
2021,Lambeth 002B,E01003108,1195,311,147,105,4,55,1506
2021,Lambeth 002C,E01003110,1712,288,184,73,0,31,2000
2021,Lambeth 002D,E01003111,1462,434,171,144,20,99,1896
2021,Lambeth 002E,E01003112,1384,349,178,107,19,45,1733
2021,Lambeth 032A,E01003113,1322,409,160,146,8,95,1731
2021,Lambeth 032B,E01003114,1853,458,236,151,10,61,2311
2021,Lambeth 034A,E01003115,1249,294,133,95,5,61,1543
2021,Lambeth 029A,E01003116,1505,207,101,68,5,33,1712
2021,Lambeth 029B,E01003117,1426,364,161,122,17,64,1790
2021,Lambeth 029C,E01003118,1427,364,165,96,16,87,1791
2021,Lambeth 032C,E01003119,1479,532,183,197,18,134,2011
2021,Lambeth 032D,E01003120,1519,801,267,337,27,170,2320
2021,Lambeth 006B,E01003121,1205,335,143,135,8,49,1540
2021,Lambeth 004D,E01003122,1549,317,180,93,2,42,1866
2021,Lambeth 006C,E01003123,1244,323,153,97,5,68,1567
2021,Lambeth 006D,E01003124,973,354,146,133,13,62,1327
2021,Lambeth 006E,E01003125,1210,536,186,197,50,103,1746
2021,Lambeth 008D,E01003126,1162,459,197,158,10,94,1621
2021,Lambeth 010E,E01003127,1580,441,159,189,12,81,2021
2021,Lambeth 008E,E01003128,1183,414,166,152,13,83,1597
2021,Lambeth 004E,E01003129,1341,410,167,148,8,87,1751
2021,Lambeth 026A,E01003130,1399,406,159,140,19,88,1805
2021,Lambeth 026B,E01003131,1714,382,199,125,9,49,2096
2021,Lambeth 024A,E01003132,1143,270,115,95,12,48,1413
2021,Lambeth 027C,E01003133,1276,326,125,105,11,85,1602
2021,Lambeth 027D,E01003134,1330,220,136,56,2,26,1550
2021,Lambeth 026C,E01003135,1603,285,159,65,15,46,1888
2021,Lambeth 022A,E01003136,1260,354,161,122,17,54,1614
2021,Lambeth 022B,E01003137,1128,412,171,151,12,78,1540
2021,Lambeth 026D,E01003138,1276,141,84,32,2,23,1417
2021,Lambeth 035A,E01003139,984,490,164,186,11,129,1474
2021,Lambeth 035B,E01003140,1093,365,154,109,10,92,1458
2021,Lambeth 034B,E01003141,1343,405,138,147,10,110,1748
2021,Lambeth 035C,E01003142,953,382,165,137,8,72,1335
2021,Lambeth 035D,E01003143,1058,402,140,166,15,81,1460
2021,Lambeth 034C,E01003144,1328,181,79,62,3,37,1509
2021,Lambeth 034D,E01003145,1159,446,178,139,13,116,1605
2021,Lambeth 035E,E01003146,1196,377,149,117,14,97,1573
2021,Lambeth 034E,E01003147,1490,497,166,192,12,127,1987
2021,Lambeth 032E,E01003148,1472,292,143,106,8,35,1764
2021,Lambeth 030D,E01003149,1429,271,134,100,2,35,1700
2021,Lambeth 032F,E01003150,1443,431,157,182,16,76,1874
2021,Lambeth 026E,E01003151,1531,369,158,132,18,61,1900
2021,Lambeth 027E,E01003152,1463,337,162,116,11,48,1800
2021,Lambeth 029D,E01003153,1555,561,264,203,10,84,2116
2021,Lambeth 030E,E01003154,1608,282,120,107,12,43,1890
2021,Lambeth 029E,E01003155,1422,360,165,123,6,66,1782
2021,Lambeth 023B,E01003156,1397,142,76,46,4,16,1539
2021,Lambeth 023C,E01003157,1397,115,68,37,3,7,1512
2021,Lambeth 023D,E01003158,1433,115,82,24,0,9,1548
2021,Lambeth 022C,E01003159,1420,317,174,96,13,34,1737
2021,Lambeth 022D,E01003160,1077,350,168,120,10,52,1427
2021,Lambeth 023E,E01003161,1127,146,78,52,1,15,1273
2021,Lambeth 022E,E01003162,1322,487,159,198,16,114,1809
2021,Lambeth 023F,E01003163,1370,195,115,55,0,25,1565
2021,Lambeth 025A,E01003164,1775,408,154,138,18,98,2183
2021,Lambeth 025B,E01003165,1406,178,74,53,11,40,1584
2021,Lambeth 028D,E01003166,1979,502,180,193,22,107,2481
2021,Lambeth 028E,E01003167,1538,137,94,23,4,16,1675
2021,Lambeth 025C,E01003168,1459,167,61,69,4,33,1626
2021,Lambeth 025D,E01003169,1998,259,144,78,7,30,2257
2021,Lambeth 025E,E01003170,1704,125,71,31,5,18,1829
2021,Lambeth 020B,E01003171,1373,206,107,57,3,39,1579
2021,Lambeth 024B,E01003172,1602,264,108,115,3,38,1866
2021,Lambeth 020C,E01003173,1294,293,126,71,31,65,1587
2021,Lambeth 024C,E01003174,1543,431,189,155,11,76,1974
2021,Lambeth 024D,E01003175,1327,201,77,84,6,34,1528
2021,Lambeth 016E,E01003176,1455,428,211,134,15,68,1883
2021,Lambeth 020D,E01003177,1273,268,123,77,15,53,1541
2021,Lambeth 020E,E01003178,1327,134,66,38,4,26,1461
2021,Lambeth 024E,E01003179,1148,416,147,153,13,103,1564
2021,Lambeth 005D,E01003180,1348,218,98,77,6,37,1566
2021,Lambeth 007A,E01003181,1230,256,114,93,6,43,1486
2021,Lambeth 009D,E01003182,1442,299,115,120,9,55,1741
2021,Lambeth 005E,E01003183,1344,219,91,72,10,46,1563
2021,Lambeth 007B,E01003184,1052,321,123,92,16,90,1373
2021,Lambeth 007C,E01003185,1414,452,135,86,134,97,1866
2021,Lambeth 007D,E01003186,2044,356,224,85,7,40,2400
2021,Lambeth 007E,E01003187,1892,351,167,110,15,59,2243
2021,Lambeth 009E,E01003188,1014,214,83,76,5,50,1228
2021,Lewisham 034A,E01003189,1526,189,101,58,3,27,1715
2021,Lewisham 034B,E01003190,1732,494,185,213,13,83,2226
2021,Lewisham 034C,E01003191,1331,258,126,95,3,34,1589
2021,Lewisham 034D,E01003192,1415,311,121,114,8,68,1726
2021,Lewisham 029A,E01003193,1472,181,88,62,3,28,1653
2021,Lewisham 029B,E01003194,1382,323,126,109,13,75,1705
2021,Lewisham 029C,E01003195,1256,177,80,61,4,32,1433
2021,Lewisham 029D,E01003196,1378,332,164,108,7,53,1710
2021,Lewisham 029E,E01003197,1401,216,96,67,10,43,1617
2021,Lewisham 009A,E01003198,1276,158,111,31,1,15,1434
2021,Lewisham 007A,E01003199,1634,276,149,82,15,30,1910
2021,Lewisham 009B,E01003200,1291,144,90,34,6,14,1435
2021,Lewisham 007B,E01003201,1416,213,104,52,11,46,1629
2021,Lewisham 009C,E01003202,1377,143,101,30,2,10,1520
2021,Lewisham 009D,E01003203,1493,379,185,111,14,69,1872
2021,Lewisham 007C,E01003204,1315,249,119,90,7,33,1564
2021,Lewisham 007D,E01003205,1098,242,122,61,9,50,1340
2021,Lewisham 007E,E01003206,1239,131,86,27,1,17,1370
2021,Lewisham 005A,E01003207,1768,499,227,113,43,116,2267
2021,Lewisham 005B,E01003209,1579,259,127,75,12,45,1838
2021,Lewisham 005C,E01003210,1437,274,130,89,13,42,1711
2021,Lewisham 008B,E01003211,1303,205,117,47,6,35,1508
2021,Lewisham 005D,E01003212,1711,240,129,70,7,34,1951
2021,Lewisham 008C,E01003213,1664,226,147,66,0,13,1890
2021,Lewisham 008D,E01003214,1525,198,107,53,8,30,1723
2021,Lewisham 005E,E01003215,1470,379,167,120,15,77,1849
2021,Lewisham 025A,E01003216,1381,228,85,98,6,39,1609
2021,Lewisham 022A,E01003217,1492,351,123,137,23,68,1843
2021,Lewisham 022B,E01003218,1335,155,74,53,4,24,1490
2021,Lewisham 025B,E01003219,1414,241,88,103,3,47,1655
2021,Lewisham 022C,E01003220,1377,219,94,93,3,29,1596
2021,Lewisham 025C,E01003221,1706,314,114,117,12,71,2020
2021,Lewisham 022D,E01003222,1333,162,77,58,4,23,1495
2021,Lewisham 025D,E01003223,1365,254,112,96,10,36,1619
2021,Lewisham 022E,E01003224,1394,235,111,90,5,29,1629
2021,Lewisham 015A,E01003225,1407,114,70,25,5,14,1521
2021,Lewisham 019A,E01003226,1495,247,112,75,8,52,1742
2021,Lewisham 019B,E01003227,1476,104,46,41,3,14,1580
2021,Lewisham 019C,E01003228,1395,98,63,22,4,9,1493
2021,Lewisham 019D,E01003229,1396,214,95,71,8,40,1610
2021,Lewisham 019E,E01003230,1635,250,131,86,6,27,1885
2021,Lewisham 015B,E01003231,1311,183,95,56,2,30,1494
2021,Lewisham 015C,E01003232,1473,157,82,54,2,19,1630
2021,Lewisham 015D,E01003233,1602,172,82,55,0,35,1774
2021,Lewisham 038A,E01003235,1169,198,86,74,10,28,1367
2021,Lewisham 037A,E01003236,1304,331,132,116,25,58,1635
2021,Lewisham 037B,E01003237,1313,299,113,118,8,60,1612
2021,Lewisham 037C,E01003238,1206,223,77,101,3,42,1429
2021,Lewisham 037D,E01003239,1282,265,100,85,22,58,1547
2021,Lewisham 038B,E01003240,1566,380,134,144,15,87,1946
2021,Lewisham 038C,E01003241,1309,251,95,92,15,49,1560
2021,Lewisham 038D,E01003243,1171,278,111,102,10,55,1449
2021,Lewisham 001A,E01003244,1428,411,184,152,11,64,1839
2021,Lewisham 001B,E01003245,1558,379,148,150,4,77,1937
2021,Lewisham 002A,E01003246,1963,376,210,91,13,62,2339
2021,Lewisham 001C,E01003247,1465,574,336,169,6,63,2039
2021,Lewisham 002B,E01003248,1230,370,170,134,7,59,1600
2021,Lewisham 001D,E01003249,1496,494,268,123,9,94,1990
2021,Lewisham 002C,E01003251,1334,350,104,142,13,91,1684
2021,Lewisham 002D,E01003252,1189,330,109,101,14,106,1519
2021,Lewisham 002E,E01003253,1126,252,102,86,7,57,1378
2021,Lewisham 021A,E01003254,1278,117,77,25,2,13,1395
2021,Lewisham 021B,E01003255,1643,257,136,66,11,44,1900
2021,Lewisham 028A,E01003256,1761,289,142,89,6,52,2050
2021,Lewisham 028B,E01003257,1400,156,81,48,4,23,1556
2021,Lewisham 028C,E01003258,1242,251,114,66,11,60,1493
2021,Lewisham 028D,E01003259,1372,280,141,81,5,53,1652
2021,Lewisham 021C,E01003260,1453,161,87,49,1,24,1614
2021,Lewisham 021D,E01003261,1393,85,50,23,2,10,1478
2021,Lewisham 021E,E01003262,1318,153,84,44,4,21,1471
2021,Lewisham 023A,E01003263,1443,271,119,105,3,44,1714
2021,Lewisham 031A,E01003264,1333,252,124,74,10,44,1585
2021,Lewisham 031B,E01003265,1260,307,116,113,17,61,1567
2021,Lewisham 031C,E01003266,1416,238,93,95,14,36,1654
2021,Lewisham 031D,E01003267,1502,204,73,93,6,32,1706
2021,Lewisham 023B,E01003268,1513,253,116,87,8,42,1766
2021,Lewisham 023C,E01003269,1336,202,94,68,3,37,1538
2021,Lewisham 023D,E01003270,1348,239,130,70,6,33,1587
2021,Lewisham 023E,E01003271,1408,168,88,59,2,19,1576
2021,Lewisham 014A,E01003272,1716,202,115,55,2,30,1918
2021,Lewisham 011A,E01003273,1262,193,89,68,5,31,1455
2021,Lewisham 014B,E01003274,1326,210,89,85,6,30,1536
2021,Lewisham 014C,E01003275,1456,174,78,53,10,33,1630
2021,Lewisham 014D,E01003276,1660,172,85,58,2,27,1832
2021,Lewisham 011B,E01003277,1435,189,115,50,5,19,1624
2021,Lewisham 011C,E01003278,1578,440,232,124,10,74,2018
2021,Lewisham 011D,E01003279,1293,171,88,49,7,27,1464
2021,Lewisham 016A,E01003280,1273,295,114,110,8,63,1568
2021,Lewisham 016B,E01003281,1297,121,63,32,8,18,1418
2021,Lewisham 013A,E01003282,1862,463,238,148,18,59,2325
2021,Lewisham 013B,E01003283,1820,215,116,75,3,21,2035
2021,Lewisham 013C,E01003284,1571,228,122,76,2,28,1799
2021,Lewisham 016C,E01003285,1355,313,170,99,4,40,1668
2021,Lewisham 013D,E01003286,1421,254,103,100,6,45,1675
2021,Lewisham 016D,E01003287,1696,168,108,37,1,22,1864
2021,Lewisham 041A,E01003288,1598,479,222,131,18,108,2077
2021,Lewisham 041E,E01003290,1463,373,153,144,10,66,1836
2021,Lewisham 041D,E01003291,1296,198,78,56,7,57,1494
2021,Lewisham 017A,E01003292,1351,350,141,93,33,83,1701
2021,Lewisham 017B,E01003293,1190,289,101,108,12,68,1479
2021,Lewisham 017D,E01003295,1416,280,134,109,4,33,1696
2021,Lewisham 003A,E01003297,1056,569,218,250,12,89,1625
2021,Lewisham 039A,E01003298,1012,228,91,63,14,60,1240
2021,Lewisham 003B,E01003299,1426,301,94,94,12,101,1727
2021,Lewisham 039B,E01003300,1149,291,109,116,14,52,1440
2021,Lewisham 003C,E01003301,1955,605,302,207,21,75,2560
2021,Lewisham 003D,E01003302,1326,482,164,167,23,128,1808
2021,Lewisham 039C,E01003303,1166,492,185,166,29,112,1658
2021,Lewisham 039D,E01003304,1665,524,255,139,27,103,2189
2021,Lewisham 003E,E01003305,1907,296,139,106,9,42,2203
2021,Lewisham 024A,E01003307,1404,127,64,43,0,20,1531
2021,Lewisham 024B,E01003308,1517,196,101,60,4,31,1713
2021,Lewisham 027A,E01003309,1288,259,123,81,15,40,1547
2021,Lewisham 027B,E01003310,1340,194,106,58,0,30,1534
2021,Lewisham 027C,E01003311,1403,125,63,46,1,15,1528
2021,Lewisham 027D,E01003312,1508,176,82,55,7,32,1684
2021,Lewisham 027E,E01003313,1290,203,75,86,5,37,1493
2021,Lewisham 024C,E01003314,1381,156,101,37,2,16,1537
2021,Lewisham 024D,E01003315,1117,137,77,35,1,24,1254
2021,Lewisham 024E,E01003316,1284,119,70,30,2,17,1403
2021,Lewisham 020B,E01003318,1507,489,197,204,13,75,1996
2021,Lewisham 018A,E01003319,1341,391,143,158,13,77,1732
2021,Lewisham 018B,E01003320,1246,283,126,111,8,38,1529
2021,Lewisham 020C,E01003321,1445,225,84,86,11,44,1670
2021,Lewisham 020D,E01003322,1230,325,130,121,11,63,1555
2021,Lewisham 018C,E01003323,1171,271,110,122,3,36,1442
2021,Lewisham 020E,E01003324,1157,446,155,151,32,108,1603
2021,Lewisham 018D,E01003325,1424,287,123,122,7,35,1711
2021,Lewisham 035A,E01003326,1510,197,75,69,6,47,1707
2021,Lewisham 035B,E01003327,1392,179,88,64,3,24,1571
2021,Lewisham 035C,E01003328,1500,210,122,60,3,25,1710
2021,Lewisham 033A,E01003329,1408,163,97,46,1,19,1571
2021,Lewisham 033B,E01003330,1376,162,79,54,2,27,1538
2021,Lewisham 033C,E01003331,1280,194,93,63,4,34,1474
2021,Lewisham 033D,E01003332,1327,202,84,66,9,43,1529
2021,Lewisham 035D,E01003333,1290,162,76,50,8,28,1452
2021,Lewisham 033E,E01003334,1396,324,171,102,10,41,1720
2021,Lewisham 035E,E01003335,1314,150,55,60,6,29,1464
2021,Lewisham 010A,E01003336,1233,246,83,97,11,55,1479
2021,Lewisham 010B,E01003337,1205,180,81,51,4,44,1385
2021,Lewisham 006A,E01003338,1518,455,164,141,25,125,1973
2021,Lewisham 006B,E01003339,1389,260,99,104,6,51,1649
2021,Lewisham 006C,E01003340,1650,370,177,82,10,101,2020
2021,Lewisham 006D,E01003341,1259,95,48,30,1,16,1354
2021,Lewisham 010C,E01003342,1336,251,128,75,11,37,1587
2021,Lewisham 006E,E01003343,1254,147,75,41,7,24,1401
2021,Lewisham 010D,E01003344,1466,165,88,43,3,31,1631
2021,Lewisham 010E,E01003345,1635,258,140,76,7,35,1893
2021,Lewisham 026A,E01003346,1432,188,70,71,3,44,1620
2021,Lewisham 030A,E01003347,1434,238,82,92,9,55,1672
2021,Lewisham 030B,E01003348,1421,316,127,126,13,50,1737
2021,Lewisham 026B,E01003349,1233,240,96,90,5,49,1473
2021,Lewisham 030C,E01003350,1104,182,65,81,3,33,1286
2021,Lewisham 026C,E01003351,1388,221,95,85,7,34,1609
2021,Lewisham 030D,E01003352,1827,364,133,161,6,64,2191
2021,Lewisham 030E,E01003353,1434,305,139,108,15,43,1739
2021,Lewisham 026D,E01003354,1580,352,155,121,10,66,1932
2021,Merton 009A,E01003355,1320,370,211,117,5,37,1690
2021,Merton 009B,E01003356,1458,293,169,82,4,38,1751
2021,Merton 012A,E01003357,1345,446,176,197,1,72,1791
2021,Merton 009C,E01003358,1363,349,223,109,0,17,1712
2021,Merton 006A,E01003359,1352,311,160,103,5,43,1663
2021,Merton 006B,E01003360,1398,292,195,65,2,30,1690
2021,Merton 015A,E01003361,1299,312,141,118,7,46,1611
2021,Merton 021A,E01003362,1176,153,87,45,2,19,1329
2021,Merton 021B,E01003363,1393,242,130,83,5,24,1635
2021,Merton 021C,E01003364,1512,251,137,75,6,33,1763
2021,Merton 021D,E01003365,1214,233,104,93,5,31,1447
2021,Merton 016A,E01003366,1273,398,203,124,7,64,1671
2021,Merton 008A,E01003368,1152,449,191,175,6,77,1601
2021,Merton 005B,E01003369,1212,352,164,133,10,45,1564
2021,Merton 005C,E01003370,1425,482,213,177,15,77,1907
2021,Merton 005D,E01003371,1234,265,136,77,4,48,1499
2021,Merton 008B,E01003372,1231,407,165,159,9,74,1638
2021,Merton 018A,E01003373,1152,322,114,139,7,62,1474
2021,Merton 022A,E01003374,1289,435,198,142,22,73,1724
2021,Merton 022B,E01003375,1357,363,150,151,7,55,1720
2021,Merton 012B,E01003376,1127,384,145,165,1,73,1511
2021,Merton 012C,E01003377,1198,382,140,145,11,86,1580
2021,Merton 018B,E01003378,1559,564,215,239,10,100,2123
2021,Merton 018C,E01003379,1330,614,235,232,19,128,1944
2021,Merton 011A,E01003380,1389,282,170,87,3,22,1671
2021,Merton 016B,E01003381,1239,229,133,66,2,28,1468
2021,Merton 011B,E01003382,1468,228,144,54,2,28,1696
2021,Merton 009D,E01003383,1254,307,201,84,2,20,1561
2021,Merton 009E,E01003384,1314,291,187,82,1,21,1605
2021,Merton 011C,E01003385,1340,228,143,57,5,23,1568
2021,Merton 013A,E01003386,1351,823,296,365,12,150,2174
2021,Merton 014A,E01003387,1556,453,174,201,11,67,2009
2021,Merton 013B,E01003388,1256,424,162,179,9,74,1680
2021,Merton 013C,E01003389,1180,552,193,233,24,102,1732
2021,Merton 018D,E01003390,1172,540,192,233,8,107,1712
2021,Merton 014B,E01003391,1011,256,96,109,2,49,1267
2021,Merton 013D,E01003392,923,442,186,172,12,72,1365
2021,Merton 008C,E01003393,1021,524,202,207,13,102,1545
2021,Merton 007A,E01003394,1214,769,269,326,27,147,1983
2021,Merton 007B,E01003395,1142,442,145,185,4,108,1584
2021,Merton 007C,E01003396,1078,362,144,143,6,69,1440
2021,Merton 007D,E01003397,1090,376,138,165,6,67,1466
2021,Merton 007E,E01003398,1326,510,161,219,11,119,1836
2021,Merton 011D,E01003399,1099,261,164,74,2,21,1360
2021,Merton 003A,E01003400,1144,262,169,61,6,26,1406
2021,Merton 004A,E01003401,1065,294,198,72,2,22,1359
2021,Merton 004B,E01003402,1133,308,176,89,4,39,1441
2021,Merton 004C,E01003403,1259,185,130,36,1,18,1444
2021,Merton 004D,E01003404,1427,345,228,85,4,28,1772
2021,Merton 018E,E01003405,1658,674,304,260,14,96,2332
2021,Merton 008D,E01003406,1237,405,171,143,10,81,1642
2021,Merton 008E,E01003407,1191,680,298,253,21,108,1871
2021,Merton 012D,E01003408,1320,547,273,192,4,78,1867
2021,Merton 013E,E01003409,1196,545,199,239,7,100,1741
2021,Merton 012E,E01003410,1116,462,202,168,9,83,1578
2021,Merton 014C,E01003411,1404,512,222,190,11,89,1916
2021,Merton 014D,E01003412,1258,426,179,168,7,72,1684
2021,Merton 017A,E01003413,1400,602,233,211,32,126,2002
2021,Merton 017B,E01003414,1237,436,178,179,13,66,1673
2021,Merton 017C,E01003415,1640,658,279,247,15,117,2298
2021,Merton 017D,E01003416,1124,418,143,205,15,55,1542
2021,Merton 025A,E01003417,1355,169,77,65,4,23,1524
2021,Merton 025B,E01003418,1292,112,54,38,0,20,1404
2021,Merton 025C,E01003419,1448,295,147,122,8,18,1743
2021,Merton 025D,E01003420,1210,220,108,76,8,28,1430
2021,Merton 021E,E01003421,1253,284,127,110,10,37,1537
2021,Merton 025E,E01003422,1230,190,75,77,2,36,1420
2021,Merton 011E,E01003423,1285,297,181,76,3,37,1582
2021,Merton 015B,E01003424,1359,146,91,35,2,18,1505
2021,Merton 015C,E01003425,1288,165,106,44,5,10,1453
2021,Merton 015D,E01003426,1333,383,190,130,9,54,1716
2021,Merton 023A,E01003427,1214,677,270,247,17,143,1891
2021,Merton 015E,E01003428,1262,201,112,63,6,20,1463
2021,Merton 019A,E01003429,1233,342,146,128,10,58,1575
2021,Merton 019B,E01003430,1272,326,143,121,5,57,1598
2021,Merton 019C,E01003431,1352,292,125,96,9,62,1644
2021,Merton 019D,E01003432,1371,282,110,123,4,45,1653
2021,Merton 019E,E01003433,1188,353,148,146,7,52,1541
2021,Merton 017E,E01003434,1128,382,150,156,11,65,1510
2021,Merton 014E,E01003435,1611,423,196,168,8,51,2034
2021,Merton 023B,E01003436,1292,382,166,144,14,58,1674
2021,Merton 022C,E01003437,1470,500,239,177,9,75,1970
2021,Merton 024A,E01003438,1323,440,214,167,11,48,1763
2021,Merton 023C,E01003439,1019,513,209,169,15,120,1532
2021,Merton 022D,E01003440,1194,406,171,160,18,57,1600
2021,Merton 022E,E01003441,1406,415,162,157,12,84,1821
2021,Merton 010A,E01003442,1453,199,127,54,0,18,1652
2021,Merton 010B,E01003443,1397,164,121,27,1,15,1561
2021,Merton 010C,E01003444,1323,237,146,53,5,33,1560
2021,Merton 010D,E01003445,1515,243,137,77,8,21,1758
2021,Merton 016C,E01003446,1522,376,219,101,6,50,1898
2021,Merton 016D,E01003447,1195,352,166,118,8,60,1547
2021,Merton 023D,E01003448,1624,587,273,217,17,80,2211
2021,Merton 024B,E01003449,1255,545,218,223,15,89,1800
2021,Merton 024C,E01003450,1348,391,161,150,13,67,1739
2021,Merton 024D,E01003451,1540,335,146,127,9,53,1875
2021,Merton 024E,E01003452,1619,523,237,207,14,65,2142
2021,Merton 023E,E01003453,1243,523,200,209,16,98,1766
2021,Merton 003B,E01003454,1125,190,114,54,3,19,1315
2021,Merton 005E,E01003455,1268,328,173,112,6,37,1596
2021,Merton 003C,E01003456,1231,311,181,99,3,28,1542
2021,Merton 006C,E01003457,1325,218,157,47,3,11,1543
2021,Merton 006D,E01003458,1406,260,168,65,3,24,1666
2021,Merton 006E,E01003459,1720,357,200,104,6,47,2077
2021,Merton 002A,E01003460,1253,125,85,33,1,6,1378
2021,Merton 004E,E01003461,1277,136,90,39,1,6,1413
2021,Merton 002B,E01003462,1229,151,88,32,4,27,1380
2021,Merton 010E,E01003463,1262,206,108,73,1,24,1468
2021,Merton 002C,E01003464,1178,182,110,51,1,20,1360
2021,Merton 002D,E01003465,1131,155,82,50,1,22,1286
2021,Merton 020A,E01003466,1403,240,119,76,4,41,1643
2021,Merton 020B,E01003467,1488,206,143,39,1,23,1694
2021,Merton 020C,E01003468,1475,206,108,66,7,25,1681
2021,Merton 020D,E01003469,1074,516,189,229,16,82,1590
2021,Merton 020E,E01003470,1433,502,226,192,7,77,1935
2021,Merton 016E,E01003471,1378,276,156,77,2,41,1654
2021,Merton 001A,E01003472,1149,116,86,19,1,10,1265
2021,Merton 001B,E01003473,1202,215,144,61,0,10,1417
2021,Merton 001C,E01003474,1188,132,90,30,3,9,1320
2021,Merton 003D,E01003476,1088,208,129,60,1,18,1296
2021,Merton 003E,E01003477,1326,207,122,60,3,22,1533
2021,Merton 001E,E01003478,1538,268,165,82,3,18,1806
2021,Newham 035A,E01003479,930,556,207,233,10,106,1486
