lsoa21cd,lsoa21nm,borough_code,borough_name,ward25cd,ward25nm,icb_code,neighbourhood_id,neighbourhood_name,assignment_method,assignment_source_file,definition_group,manual_override,manual_override_detail
E01002329,Havering 011D,E09000016,Havering,E05013978,Mawneys,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002330,Havering 011E,E09000016,Havering,E05013978,Mawneys,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002331,Havering 005E,E09000016,Havering,E05013974,Havering-atte-Bower,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002332,Havering 009C,E09000016,Havering,E05013978,Mawneys,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002333,Havering 008A,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002334,Havering 008B,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002335,Havering 009D,E09000016,Havering,E05013978,Mawneys,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002336,Havering 008C,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002337,Havering 012A,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002338,Havering 009E,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002339,Havering 008D,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002340,Havering 009F,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002341,Havering 008E,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002342,Havering 030A,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002343,Havering 029A,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002344,Havering 029B,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002345,Havering 030B,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002346,Havering 030C,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002347,Havering 030D,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002348,Havering 029C,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002349,Havering 029D,E09000016,Havering,E05013979,Rainham & Wennington,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002350,Havering 016B,E09000016,Havering,E05013981,St Alban's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002351,Havering 016C,E09000016,Havering,E05013981,St Alban's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002352,Havering 016D,E09000016,Havering,E05013981,St Alban's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002353,Havering 013B,E09000016,Havering,E05013977,Marshalls & Rise Park,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002354,Havering 012B,E09000016,Havering,E05013983,St Edward's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002355,Havering 014E,E09000016,Havering,E05013983,St Edward's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002356,Havering 013C,E09000016,Havering,E05013983,St Edward's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002358,Havering 016E,E09000016,Havering,E05013981,St Alban's,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002359,Havering 020A,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002360,Havering 020B,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002361,Havering 020C,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002362,Havering 022D,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002363,Havering 020D,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002364,Havering 023C,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002365,Havering 023D,E09000016,Havering,E05013969,Elm Park,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002366,Havering 023E,E09000016,Havering,E05013969,Elm Park,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002367,Havering 020E,E09000016,Havering,E05013982,St Andrew's,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002368,Havering 028A,E09000016,Havering,E05013967,Beam Park,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002369,Havering 028B,E09000016,Havering,E05013967,Beam Park,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002370,Havering 028C,E09000016,Havering,E05013967,Beam Park,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002371,Havering 028D,E09000016,Havering,E05013984,South Hornchurch,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002372,Havering 027C,E09000016,Havering,E05013984,South Hornchurch,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002373,Havering 027D,E09000016,Havering,E05013984,South Hornchurch,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002374,Havering 027E,E09000016,Havering,E05013984,South Hornchurch,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002375,Havering 028E,E09000016,Havering,E05013984,South Hornchurch,NEL,nel__havering_havering_south,Havering Havering South,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002376,Havering 012C,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002377,Havering 010D,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002378,Havering 010E,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002379,Havering 012D,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002380,Havering 012E,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_north,Havering Havering North,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002381,Havering 012F,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002382,Havering 014F,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002383,Havering 010F,E09000016,Havering,E05013985,Squirrels Heath,NEL,nel__havering_havering_marshall,Havering Havering Marshall,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002384,Havering 019D,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002385,Havering 024A,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002386,Havering 022E,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002387,Havering 024B,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002388,Havering 024C,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002389,Havering 024D,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002390,Havering 024E,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002391,Havering 018E,E09000016,Havering,E05013986,Upminster,NEL,nel__havering_havering_liberty,Havering Havering Liberty,direct_lsoa21,NEL & NCL LSOA codes.xlsx,NCL_NEL,False,
E01002392,Hillingdon 020A,E09000017,Hillingdon,E05013583,Yeading,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002393,Hillingdon 020B,E09000017,Hillingdon,E05013583,Yeading,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002394,Hillingdon 021A,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002395,Hillingdon 021B,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002396,Hillingdon 026A,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002397,Hillingdon 021C,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002398,Hillingdon 021D,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002399,Hillingdon 021E,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002400,Hillingdon 024A,E09000017,Hillingdon,E05013582,Wood End,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002401,Hillingdon 024B,E09000017,Hillingdon,E05013582,Wood End,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002402,Hillingdon 024C,E09000017,Hillingdon,E05013582,Wood End,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002403,Hillingdon 024D,E09000017,Hillingdon,E05013582,Wood End,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002404,Hillingdon 024E,E09000017,Hillingdon,E05013582,Wood End,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002405,Hillingdon 027A,E09000017,Hillingdon,E05013582,Wood End,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002408,Hillingdon 019A,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002409,Hillingdon 019B,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002410,Hillingdon 017A,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002411,Hillingdon 022A,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002412,Hillingdon 017B,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002413,Hillingdon 022B,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002414,Hillingdon 015A,E09000017,Hillingdon,E05013566,Colham & Cowley,NWL,nwl__south_west,South West,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002415,Hillingdon 010A,E09000017,Hillingdon,E05013579,South Ruislip,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002416,Hillingdon 008A,E09000017,Hillingdon,E05013579,South Ruislip,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002417,Hillingdon 008B,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002418,Hillingdon 006A,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002419,Hillingdon 006B,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002420,Hillingdon 008C,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002421,Hillingdon 008D,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002422,Hillingdon 018A,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002423,Hillingdon 018B,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002424,Hillingdon 018C,E09000017,Hillingdon,E05013564,Belmore,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002425,Hillingdon 018D,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002426,Hillingdon 021F,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002427,Hillingdon 018E,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002428,Hillingdon 018F,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002429,Hillingdon 019C,E09000017,Hillingdon,E05013565,Charville,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002430,Hillingdon 007A,E09000017,Hillingdon,E05013577,Ruislip,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002431,Hillingdon 006C,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002432,Hillingdon 006D,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002433,Hillingdon 004A,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002434,Hillingdon 007B,E09000017,Hillingdon,E05013577,Ruislip,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002435,Hillingdon 007C,E09000017,Hillingdon,E05013577,Ruislip,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002436,Hillingdon 004B,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002437,Hillingdon 006E,E09000017,Hillingdon,E05013567,Eastcote,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002438,Hillingdon 003A,E09000017,Hillingdon,E05013568,Harefield Village,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002439,Hillingdon 003B,E09000017,Hillingdon,E05013568,Harefield Village,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002440,Hillingdon 003C,E09000017,Hillingdon,E05013568,Harefield Village,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002441,Hillingdon 003D,E09000017,Hillingdon,E05013568,Harefield Village,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002442,Hillingdon 003E,E09000017,Hillingdon,E05013573,Ickenham & South Harefield,NWL,nwl__north,North,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002443,Hillingdon 032A,E09000017,Hillingdon,E05013570,Heathrow Villages,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002444,Hillingdon 031A,E09000017,Hillingdon,E05013570,Heathrow Villages,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002445,Hillingdon 029A,E09000017,Hillingdon,E05013570,Heathrow Villages,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002446,Hillingdon 031B,E09000017,Hillingdon,E05013570,Heathrow Villages,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002447,Hillingdon 031C,E09000017,Hillingdon,E05013570,Heathrow Villages,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
E01002448,Hillingdon 032B,E09000017,Hillingdon,E05013570,Heathrow Villages,NWL,nwl__south_east,South East,ward25_code,NWL - Dominant Neighbourhood Mapping.xlsx,NWL,False,
